sub,choice,PR_EV,SR_EV,MB_EV,BR_EV,PR_EV_TWO,SR_EV_TWO,MB_EV_TWO,BR_EV_TWO
5study5_pr_2_2023-06-20_09h18.16.777.csv,1,1.0,0.2,0.2,1.0
5study5_pr_2_2023-06-20_09h18.16.777.csv,1,0.27,0.27,1.0,0.27
5study5_pr_2_2023-06-20_09h18.16.777.csv,0,0.2,-0.15,-0.15,1.0
5study5_pr_2_2023-06-20_09h18.16.777.csv,1,0.5,0.025,0.025,-1.0
5study5_pr_2_2023-06-20_09h18.16.777.csv,1,0.02,0.02,1.0,0.02
5study5_pr_2_2023-06-20_09h18.16.777.csv,1,0.2,-0.15,-0.15,1.0
5study5_pr_2_2023-06-20_09h18.16.777.csv,0,0.2,-0.15,-0.15,1.0
5study5_pr_2_2023-06-20_09h18.16.777.csv,1,1.0,0.2,0.2,1.0
5study5_pr_2_2023-06-20_09h18.16.777.csv,1,0.27,0.27,1.0,0.27
5study5_pr_2_2023-06-20_09h18.16.777.csv,1,0.5,0.025,0.025,-1.0
5study5_pr_2_2023-06-20_09h18.16.777.csv,0,0.02,0.02,1.0,0.02
5study5_pr_2_2023-06-20_09h18.16.777.csv,1,0.2,-0.15,-0.15,1.0
5study5_pr_2_2023-06-20_09h18.16.777.csv,1,0.0,0.0,1.0,1.0
5study5_pr_2_2023-06-20_09h18.16.777.csv,0,0.0,0.0,1.0,-1.0
5study5_pr_2_2023-06-20_09h18.16.777.csv,1,0.0,0.0,1.0,1.0
5study5_pr_2_2023-06-20_09h18.16.777.csv,1,0.0,0.0,1.0,-1.0
61486056bf28edc17582494b_study5_pr_2_2023-06-22_14h49.19.950.csv,0,0.2,-0.15,-0.15,1.0
61486056bf28edc17582494b_study5_pr_2_2023-06-22_14h49.19.950.csv,1,0.2,-0.15,-0.15,1.0
61486056bf28edc17582494b_study5_pr_2_2023-06-22_14h49.19.950.csv,0,0.2,-0.15,-0.15,1.0
61486056bf28edc17582494b_study5_pr_2_2023-06-22_14h49.19.950.csv,1,0.5,0.025,0.025,-1.0
61486056bf28edc17582494b_study5_pr_2_2023-06-22_14h49.19.950.csv,0,0.02,0.02,1.0,0.02
61486056bf28edc17582494b_study5_pr_2_2023-06-22_14h49.19.950.csv,1,1.0,0.2,0.2,1.0
61486056bf28edc17582494b_study5_pr_2_2023-06-22_14h49.19.950.csv,1,0.27,0.27,1.0,0.27
61486056bf28edc17582494b_study5_pr_2_2023-06-22_14h49.19.950.csv,1,0.2,-0.15,-0.15,1.0
61486056bf28edc17582494b_study5_pr_2_2023-06-22_14h49.19.950.csv,1,0.5,0.025,0.025,-1.0
61486056bf28edc17582494b_study5_pr_2_2023-06-22_14h49.19.950.csv,1,0.02,0.02,1.0,0.02
61486056bf28edc17582494b_study5_pr_2_2023-06-22_14h49.19.950.csv,1,1.0,0.2,0.2,1.0
61486056bf28edc17582494b_study5_pr_2_2023-06-22_14h49.19.950.csv,1,0.27,0.27,1.0,0.27
61486056bf28edc17582494b_study5_pr_2_2023-06-22_14h49.19.950.csv,1,0.0,0.0,1.0,1.0
61486056bf28edc17582494b_study5_pr_2_2023-06-22_14h49.19.950.csv,1,0.0,0.0,1.0,-1.0
61486056bf28edc17582494b_study5_pr_2_2023-06-22_14h49.19.950.csv,1,0.0,0.0,1.0,-1.0
61486056bf28edc17582494b_study5_pr_2_2023-06-22_14h49.19.950.csv,1,0.0,0.0,1.0,1.0
5cf2ceada14d6b0019cfb019_study5_pr_2_2023-06-22_15h09.27.641.csv,1,1.0,0.2,0.2,1.0
5cf2ceada14d6b0019cfb019_study5_pr_2_2023-06-22_15h09.27.641.csv,1,0.27,0.27,1.0,0.27
5cf2ceada14d6b0019cfb019_study5_pr_2_2023-06-22_15h09.27.641.csv,0,0.2,-0.15,-0.15,1.0
5cf2ceada14d6b0019cfb019_study5_pr_2_2023-06-22_15h09.27.641.csv,0,0.2,-0.15,-0.15,1.0
5cf2ceada14d6b0019cfb019_study5_pr_2_2023-06-22_15h09.27.641.csv,1,0.5,0.025,0.025,-1.0
5cf2ceada14d6b0019cfb019_study5_pr_2_2023-06-22_15h09.27.641.csv,1,0.02,0.02,1.0,0.02
5cf2ceada14d6b0019cfb019_study5_pr_2_2023-06-22_15h09.27.641.csv,0,0.2,-0.15,-0.15,1.0
5cf2ceada14d6b0019cfb019_study5_pr_2_2023-06-22_15h09.27.641.csv,1,0.2,-0.15,-0.15,1.0
5cf2ceada14d6b0019cfb019_study5_pr_2_2023-06-22_15h09.27.641.csv,1,0.5,0.025,0.025,-1.0
5cf2ceada14d6b0019cfb019_study5_pr_2_2023-06-22_15h09.27.641.csv,1,0.02,0.02,1.0,0.02
5cf2ceada14d6b0019cfb019_study5_pr_2_2023-06-22_15h09.27.641.csv,1,1.0,0.2,0.2,1.0
5cf2ceada14d6b0019cfb019_study5_pr_2_2023-06-22_15h09.27.641.csv,1,0.27,0.27,1.0,0.27
5cf2ceada14d6b0019cfb019_study5_pr_2_2023-06-22_15h09.27.641.csv,1,0.0,0.0,1.0,1.0
5cf2ceada14d6b0019cfb019_study5_pr_2_2023-06-22_15h09.27.641.csv,1,0.0,0.0,1.0,-1.0
5cf2ceada14d6b0019cfb019_study5_pr_2_2023-06-22_15h09.27.641.csv,1,0.0,0.0,1.0,1.0
5cf2ceada14d6b0019cfb019_study5_pr_2_2023-06-22_15h09.27.641.csv,1,0.0,0.0,1.0,-1.0
5study5_pr_2_2023-06-22_11h29.03.228.csv,1,1.0,0.2,0.2,1.0
5study5_pr_2_2023-06-22_11h29.03.228.csv,1,0.27,0.27,1.0,0.27
5study5_pr_2_2023-06-22_11h29.03.228.csv,1,1.0,0.2,0.2,1.0
5study5_pr_2_2023-06-22_11h29.03.228.csv,1,0.27,0.27,1.0,0.27
5study5_pr_2_2023-06-22_11h29.03.228.csv,0,0.2,-0.15,-0.15,1.0
5study5_pr_2_2023-06-22_11h29.03.228.csv,1,0.2,-0.15,-0.15,1.0
5study5_pr_2_2023-06-22_11h29.03.228.csv,1,0.5,0.025,0.025,-1.0
5study5_pr_2_2023-06-22_11h29.03.228.csv,0,0.02,0.02,1.0,0.02
5study5_pr_2_2023-06-22_11h29.03.228.csv,1,0.5,0.025,0.025,-1.0
5study5_pr_2_2023-06-22_11h29.03.228.csv,1,0.02,0.02,1.0,0.02
5study5_pr_2_2023-06-22_11h29.03.228.csv,1,0.2,-0.15,-0.15,1.0
5study5_pr_2_2023-06-22_11h29.03.228.csv,0,0.2,-0.15,-0.15,1.0
5study5_pr_2_2023-06-22_11h29.03.228.csv,1,0.0,0.0,1.0,1.0
5study5_pr_2_2023-06-22_11h29.03.228.csv,1,0.0,0.0,1.0,1.0
5study5_pr_2_2023-06-22_11h29.03.228.csv,1,0.0,0.0,1.0,-1.0
5study5_pr_2_2023-06-22_11h29.03.228.csv,1,0.0,0.0,1.0,-1.0
5study5_pr_2_2023-06-22_15h00.28.492.csv,0,0.2,-0.15,-0.15,1.0
5study5_pr_2_2023-06-22_15h00.28.492.csv,1,0.5,0.025,0.025,-1.0
5study5_pr_2_2023-06-22_15h00.28.492.csv,1,0.02,0.02,1.0,0.02
5study5_pr_2_2023-06-22_15h00.28.492.csv,1,0.5,0.025,0.025,-1.0
5study5_pr_2_2023-06-22_15h00.28.492.csv,1,0.02,0.02,1.0,0.02
5study5_pr_2_2023-06-22_15h00.28.492.csv,1,1.0,0.2,0.2,1.0
5study5_pr_2_2023-06-22_15h00.28.492.csv,1,0.27,0.27,1.0,0.27
5study5_pr_2_2023-06-22_15h00.28.492.csv,0,0.2,-0.15,-0.15,1.0
5study5_pr_2_2023-06-22_15h00.28.492.csv,1,0.2,-0.15,-0.15,1.0
5study5_pr_2_2023-06-22_15h00.28.492.csv,1,1.0,0.2,0.2,1.0
5study5_pr_2_2023-06-22_15h00.28.492.csv,1,0.27,0.27,1.0,0.27
5study5_pr_2_2023-06-22_15h00.28.492.csv,0,0.2,-0.15,-0.15,1.0
5study5_pr_2_2023-06-22_15h00.28.492.csv,1,0.0,0.0,1.0,-1.0
5study5_pr_2_2023-06-22_15h00.28.492.csv,1,0.0,0.0,1.0,1.0
5study5_pr_2_2023-06-22_15h00.28.492.csv,1,0.0,0.0,1.0,1.0
5study5_pr_2_2023-06-22_15h00.28.492.csv,1,0.0,0.0,1.0,-1.0
5ed4b9f9e227c848a25cbee5_study5_pr_2023-06-19_20h02.08.713.csv,1,0.5,0.025,0.025,-1.0
5ed4b9f9e227c848a25cbee5_study5_pr_2023-06-19_20h02.08.713.csv,0,0.02,0.02,1.0,0.02
5ed4b9f9e227c848a25cbee5_study5_pr_2023-06-19_20h02.08.713.csv,1,1.0,0.2,0.2,1.0
5ed4b9f9e227c848a25cbee5_study5_pr_2023-06-19_20h02.08.713.csv,1,0.27,0.27,1.0,0.27
5ed4b9f9e227c848a25cbee5_study5_pr_2023-06-19_20h02.08.713.csv,1,0.2,-0.15,-0.15,1.0
5ed4b9f9e227c848a25cbee5_study5_pr_2023-06-19_20h02.08.713.csv,1,1.0,0.2,0.2,1.0
5ed4b9f9e227c848a25cbee5_study5_pr_2023-06-19_20h02.08.713.csv,1,0.27,0.27,1.0,0.27
5ed4b9f9e227c848a25cbee5_study5_pr_2023-06-19_20h02.08.713.csv,0,0.2,-0.15,-0.15,1.0
5ed4b9f9e227c848a25cbee5_study5_pr_2023-06-19_20h02.08.713.csv,1,0.5,0.025,0.025,-1.0
5ed4b9f9e227c848a25cbee5_study5_pr_2023-06-19_20h02.08.713.csv,1,0.02,0.02,1.0,0.02
5ed4b9f9e227c848a25cbee5_study5_pr_2023-06-19_20h02.08.713.csv,1,0.2,-0.15,-0.15,1.0
5ed4b9f9e227c848a25cbee5_study5_pr_2023-06-19_20h02.08.713.csv,1,0.0,0.0,1.0,1.0
5ed4b9f9e227c848a25cbee5_study5_pr_2023-06-19_20h02.08.713.csv,1,0.0,0.0,1.0,1.0
5ed4b9f9e227c848a25cbee5_study5_pr_2023-06-19_20h02.08.713.csv,1,0.0,0.0,1.0,-1.0
5ed4b9f9e227c848a25cbee5_study5_pr_2023-06-19_20h02.08.713.csv,1,0.0,0.0,1.0,-1.0
5eb989cc2549e1094d55eb35_study5_pr_2_2023-06-22_15h56.45.217.csv,1,0.2,-0.15,-0.15,1.0
5eb989cc2549e1094d55eb35_study5_pr_2_2023-06-22_15h56.45.217.csv,1,1.0,0.2,0.2,1.0
5eb989cc2549e1094d55eb35_study5_pr_2_2023-06-22_15h56.45.217.csv,1,0.27,0.27,1.0,0.27
5eb989cc2549e1094d55eb35_study5_pr_2_2023-06-22_15h56.45.217.csv,1,0.2,-0.15,-0.15,1.0
5eb989cc2549e1094d55eb35_study5_pr_2_2023-06-22_15h56.45.217.csv,1,0.2,-0.15,-0.15,1.0
5eb989cc2549e1094d55eb35_study5_pr_2_2023-06-22_15h56.45.217.csv,1,0.5,0.025,0.025,-1.0
5eb989cc2549e1094d55eb35_study5_pr_2_2023-06-22_15h56.45.217.csv,0,0.02,0.02,1.0,0.02
5eb989cc2549e1094d55eb35_study5_pr_2_2023-06-22_15h56.45.217.csv,1,0.5,0.025,0.025,-1.0
5eb989cc2549e1094d55eb35_study5_pr_2_2023-06-22_15h56.45.217.csv,1,0.02,0.02,1.0,0.02
5eb989cc2549e1094d55eb35_study5_pr_2_2023-06-22_15h56.45.217.csv,0,0.2,-0.15,-0.15,1.0
5eb989cc2549e1094d55eb35_study5_pr_2_2023-06-22_15h56.45.217.csv,1,1.0,0.2,0.2,1.0
5eb989cc2549e1094d55eb35_study5_pr_2_2023-06-22_15h56.45.217.csv,1,0.27,0.27,1.0,0.27
5eb989cc2549e1094d55eb35_study5_pr_2_2023-06-22_15h56.45.217.csv,1,0.0,0.0,1.0,-1.0
5eb989cc2549e1094d55eb35_study5_pr_2_2023-06-22_15h56.45.217.csv,1,0.0,0.0,1.0,-1.0
5eb989cc2549e1094d55eb35_study5_pr_2_2023-06-22_15h56.45.217.csv,1,0.0,0.0,1.0,1.0
5eb989cc2549e1094d55eb35_study5_pr_2_2023-06-22_15h56.45.217.csv,1,0.0,0.0,1.0,1.0
6453c2df1b56ea2d0b96df79_study5_pr_2_2023-06-22_16h39.10.332.csv,1,0.2,-0.15,-0.15,1.0
6453c2df1b56ea2d0b96df79_study5_pr_2_2023-06-22_16h39.10.332.csv,1,1.0,0.2,0.2,1.0
6453c2df1b56ea2d0b96df79_study5_pr_2_2023-06-22_16h39.10.332.csv,1,0.27,0.27,1.0,0.27
6453c2df1b56ea2d0b96df79_study5_pr_2_2023-06-22_16h39.10.332.csv,1,0.5,0.025,0.025,-1.0
6453c2df1b56ea2d0b96df79_study5_pr_2_2023-06-22_16h39.10.332.csv,1,0.02,0.02,1.0,0.02
6453c2df1b56ea2d0b96df79_study5_pr_2_2023-06-22_16h39.10.332.csv,1,0.2,-0.15,-0.15,1.0
6453c2df1b56ea2d0b96df79_study5_pr_2_2023-06-22_16h39.10.332.csv,0,0.2,-0.15,-0.15,1.0
6453c2df1b56ea2d0b96df79_study5_pr_2_2023-06-22_16h39.10.332.csv,1,0.5,0.025,0.025,-1.0
6453c2df1b56ea2d0b96df79_study5_pr_2_2023-06-22_16h39.10.332.csv,0,0.02,0.02,1.0,0.02
6453c2df1b56ea2d0b96df79_study5_pr_2_2023-06-22_16h39.10.332.csv,0,0.2,-0.15,-0.15,1.0
6453c2df1b56ea2d0b96df79_study5_pr_2_2023-06-22_16h39.10.332.csv,1,1.0,0.2,0.2,1.0
6453c2df1b56ea2d0b96df79_study5_pr_2_2023-06-22_16h39.10.332.csv,1,0.27,0.27,1.0,0.27
6453c2df1b56ea2d0b96df79_study5_pr_2_2023-06-22_16h39.10.332.csv,0,0.0,0.0,1.0,-1.0
6453c2df1b56ea2d0b96df79_study5_pr_2_2023-06-22_16h39.10.332.csv,1,0.0,0.0,1.0,-1.0
6453c2df1b56ea2d0b96df79_study5_pr_2_2023-06-22_16h39.10.332.csv,0,0.0,0.0,1.0,1.0
5study5_pr_2_2023-06-22_16h05.18.565.csv,1,0.5,0.025,0.025,-1.0
5study5_pr_2_2023-06-22_16h05.18.565.csv,0,0.02,0.02,1.0,0.02
5study5_pr_2_2023-06-22_16h05.18.565.csv,1,0.5,0.025,0.025,-1.0
5study5_pr_2_2023-06-22_16h05.18.565.csv,1,0.02,0.02,1.0,0.02
5study5_pr_2_2023-06-22_16h05.18.565.csv,1,0.2,-0.15,-0.15,1.0
5study5_pr_2_2023-06-22_16h05.18.565.csv,1,1.0,0.2,0.2,1.0
5study5_pr_2_2023-06-22_16h05.18.565.csv,1,0.27,0.27,1.0,0.27
5study5_pr_2_2023-06-22_16h05.18.565.csv,1,0.2,-0.15,-0.15,1.0
5study5_pr_2_2023-06-22_16h05.18.565.csv,0,0.2,-0.15,-0.15,1.0
5study5_pr_2_2023-06-22_16h05.18.565.csv,0,0.2,-0.15,-0.15,1.0
5study5_pr_2_2023-06-22_16h05.18.565.csv,1,1.0,0.2,0.2,1.0
5study5_pr_2_2023-06-22_16h05.18.565.csv,1,0.27,0.27,1.0,0.27
5study5_pr_2_2023-06-22_16h05.18.565.csv,0,0.0,0.0,1.0,-1.0
5study5_pr_2_2023-06-22_16h05.18.565.csv,0,0.0,0.0,1.0,-1.0
5study5_pr_2_2023-06-22_16h05.18.565.csv,1,0.0,0.0,1.0,1.0
5study5_pr_2_2023-06-22_16h05.18.565.csv,0,0.0,0.0,1.0,1.0
5study5_pr_2_2023-06-22_15h00.46.921.csv,1,0.5,0.025,0.025,-1.0
5study5_pr_2_2023-06-22_15h00.46.921.csv,0,0.02,0.02,1.0,0.02
5study5_pr_2_2023-06-22_15h00.46.921.csv,1,0.2,-0.15,-0.15,1.0
5study5_pr_2_2023-06-22_15h00.46.921.csv,1,0.2,-0.15,-0.15,1.0
5study5_pr_2_2023-06-22_15h00.46.921.csv,1,0.2,-0.15,-0.15,1.0
5study5_pr_2_2023-06-22_15h00.46.921.csv,1,0.2,-0.15,-0.15,1.0
5study5_pr_2_2023-06-22_15h00.46.921.csv,1,0.5,0.025,0.025,-1.0
5study5_pr_2_2023-06-22_15h00.46.921.csv,1,0.02,0.02,1.0,0.02
5study5_pr_2_2023-06-22_15h00.46.921.csv,1,1.0,0.2,0.2,1.0
5study5_pr_2_2023-06-22_15h00.46.921.csv,1,0.27,0.27,1.0,0.27
5study5_pr_2_2023-06-22_15h00.46.921.csv,1,1.0,0.2,0.2,1.0
5study5_pr_2_2023-06-22_15h00.46.921.csv,1,0.27,0.27,1.0,0.27
5study5_pr_2_2023-06-22_15h00.46.921.csv,0,0.0,0.0,1.0,-1.0
5study5_pr_2_2023-06-22_15h00.46.921.csv,0,0.0,0.0,1.0,1.0
5study5_pr_2_2023-06-22_15h00.46.921.csv,0,0.0,0.0,1.0,-1.0
5study5_pr_2_2023-06-22_15h00.46.921.csv,0,0.0,0.0,1.0,1.0
63f8c22575a1b5631333e8d3_study5_pr_2_2023-06-22_15h01.41.000.csv,0,0.2,-0.15,-0.15,1.0
63f8c22575a1b5631333e8d3_study5_pr_2_2023-06-22_15h01.41.000.csv,1,0.2,-0.15,-0.15,1.0
63f8c22575a1b5631333e8d3_study5_pr_2_2023-06-22_15h01.41.000.csv,0,0.5,0.025,0.025,-1.0
63f8c22575a1b5631333e8d3_study5_pr_2_2023-06-22_15h01.41.000.csv,1,0.02,0.02,1.0,0.02
63f8c22575a1b5631333e8d3_study5_pr_2_2023-06-22_15h01.41.000.csv,1,1.0,0.2,0.2,1.0
63f8c22575a1b5631333e8d3_study5_pr_2_2023-06-22_15h01.41.000.csv,1,0.27,0.27,1.0,0.27
63f8c22575a1b5631333e8d3_study5_pr_2_2023-06-22_15h01.41.000.csv,1,1.0,0.2,0.2,1.0
63f8c22575a1b5631333e8d3_study5_pr_2_2023-06-22_15h01.41.000.csv,1,0.27,0.27,1.0,0.27
63f8c22575a1b5631333e8d3_study5_pr_2_2023-06-22_15h01.41.000.csv,1,0.2,-0.15,-0.15,1.0
63f8c22575a1b5631333e8d3_study5_pr_2_2023-06-22_15h01.41.000.csv,1,0.2,-0.15,-0.15,1.0
63f8c22575a1b5631333e8d3_study5_pr_2_2023-06-22_15h01.41.000.csv,1,0.5,0.025,0.025,-1.0
63f8c22575a1b5631333e8d3_study5_pr_2_2023-06-22_15h01.41.000.csv,0,0.02,0.02,1.0,0.02
63f8c22575a1b5631333e8d3_study5_pr_2_2023-06-22_15h01.41.000.csv,1,0.0,0.0,1.0,1.0
63f8c22575a1b5631333e8d3_study5_pr_2_2023-06-22_15h01.41.000.csv,1,0.0,0.0,1.0,-1.0
63f8c22575a1b5631333e8d3_study5_pr_2_2023-06-22_15h01.41.000.csv,1,0.0,0.0,1.0,-1.0
63f8c22575a1b5631333e8d3_study5_pr_2_2023-06-22_15h01.41.000.csv,0,0.0,0.0,1.0,1.0
5ada203ce34a050001b85276_study5_pr_2_2023-06-22_15h55.18.695.csv,1,0.5,0.025,0.025,-1.0
5ada203ce34a050001b85276_study5_pr_2_2023-06-22_15h55.18.695.csv,0,0.02,0.02,1.0,0.02
5ada203ce34a050001b85276_study5_pr_2_2023-06-22_15h55.18.695.csv,1,0.5,0.025,0.025,-1.0
5ada203ce34a050001b85276_study5_pr_2_2023-06-22_15h55.18.695.csv,1,0.02,0.02,1.0,0.02
5ada203ce34a050001b85276_study5_pr_2_2023-06-22_15h55.18.695.csv,1,1.0,0.2,0.2,1.0
5ada203ce34a050001b85276_study5_pr_2_2023-06-22_15h55.18.695.csv,1,0.27,0.27,1.0,0.27
5ada203ce34a050001b85276_study5_pr_2_2023-06-22_15h55.18.695.csv,1,0.2,-0.15,-0.15,1.0
5ada203ce34a050001b85276_study5_pr_2_2023-06-22_15h55.18.695.csv,0,0.2,-0.15,-0.15,1.0
5ada203ce34a050001b85276_study5_pr_2_2023-06-22_15h55.18.695.csv,0,0.2,-0.15,-0.15,1.0
5ada203ce34a050001b85276_study5_pr_2_2023-06-22_15h55.18.695.csv,1,0.2,-0.15,-0.15,1.0
5ada203ce34a050001b85276_study5_pr_2_2023-06-22_15h55.18.695.csv,1,1.0,0.2,0.2,1.0
5ada203ce34a050001b85276_study5_pr_2_2023-06-22_15h55.18.695.csv,1,0.27,0.27,1.0,0.27
5ada203ce34a050001b85276_study5_pr_2_2023-06-22_15h55.18.695.csv,1,0.0,0.0,1.0,1.0
5ada203ce34a050001b85276_study5_pr_2_2023-06-22_15h55.18.695.csv,0,0.0,0.0,1.0,-1.0
5ada203ce34a050001b85276_study5_pr_2_2023-06-22_15h55.18.695.csv,0,0.0,0.0,1.0,-1.0
5ada203ce34a050001b85276_study5_pr_2_2023-06-22_15h55.18.695.csv,1,0.0,0.0,1.0,1.0
60643e9b1b2e851ff9238862_study5_pr_2_2023-06-22_19h30.14.329.csv,1,1.0,0.2,0.2,1.0
60643e9b1b2e851ff9238862_study5_pr_2_2023-06-22_19h30.14.329.csv,1,0.27,0.27,1.0,0.27
60643e9b1b2e851ff9238862_study5_pr_2_2023-06-22_19h30.14.329.csv,0,0.2,-0.15,-0.15,1.0
60643e9b1b2e851ff9238862_study5_pr_2_2023-06-22_19h30.14.329.csv,1,1.0,0.2,0.2,1.0
60643e9b1b2e851ff9238862_study5_pr_2_2023-06-22_19h30.14.329.csv,1,0.27,0.27,1.0,0.27
60643e9b1b2e851ff9238862_study5_pr_2_2023-06-22_19h30.14.329.csv,0,0.2,-0.15,-0.15,1.0
60643e9b1b2e851ff9238862_study5_pr_2_2023-06-22_19h30.14.329.csv,0,0.2,-0.15,-0.15,1.0
60643e9b1b2e851ff9238862_study5_pr_2_2023-06-22_19h30.14.329.csv,1,0.5,0.025,0.025,-1.0
60643e9b1b2e851ff9238862_study5_pr_2_2023-06-22_19h30.14.329.csv,0,0.02,0.02,1.0,0.02
60643e9b1b2e851ff9238862_study5_pr_2_2023-06-22_19h30.14.329.csv,1,0.5,0.025,0.025,-1.0
60643e9b1b2e851ff9238862_study5_pr_2_2023-06-22_19h30.14.329.csv,1,0.02,0.02,1.0,0.02
